PaperlessBilling,StreamingTV,PaymentMethod,gender,OnlineBackup,TotalCharges,SeniorCitizen,PhoneService,Contract,Dependents,tenure,InternetService,ChargeRatio,OnlineSecurity,TechSupport,StreamingMovies,Partner,DeviceProtection,MultipleLines,MonthlyCharges,customerID,InternetSeniorContract,Churn,Pred_Churn,Pred_Churn_Prod
True,True,Bank transfer (automatic),Female,False,4209.95,0,Yes,Month-to-month,True,43,Fiber optic,97.90581395348836,False,False,True,True,True,Yes,99.3,3524-WQDSG,Fiber optic0Month-to-month,No,Yes,0.771349357945821
True,False,Credit card (automatic),Female,True,1555.65,0,Yes,Month-to-month,False,16,Fiber optic,97.228125,False,False,True,False,True,Yes,95.6,0637-YLETY,Fiber optic0Month-to-month,Yes,Yes,0.7397035913289544
True,False,Electronic check,Female,False,52.2,0,Yes,Month-to-month,False,1,DSL,52.2,False,True,False,False,False,No,52.2,4678-DVQEO,DSL0Month-to-month,Yes,Yes,0.8098898236690598
True,False,Bank transfer (automatic),Female,False,2954.5,0,Yes,Month-to-month,True,32,Fiber optic,92.328125,False,False,True,True,True,Yes,91.05,7739-LAXOG,Fiber optic0Month-to-month,Yes,Yes,0.630810824704003
True,True,Electronic check,Female,False,3527.6,0,Yes,Month-to-month,False,35,Fiber optic,100.78857142857143,False,False,True,False,True,Yes,100.25,0939-YAPAF,Fiber optic0Month-to-month,Yes,Yes,0.8218842591158568
True,False,Electronic check,Female,True,2187.55,1,Yes,Month-to-month,False,25,Fiber optic,87.50200000000001,False,False,True,False,False,Yes,89.7,8922-LIEGH,Fiber optic1Month-to-month,Yes,Yes,0.8575746088195786
True,False,Electronic check,Male,False,69.15,0,Yes,Month-to-month,False,1,Fiber optic,69.15,False,False,False,True,False,No,69.15,1447-GIQMR,Fiber optic0Month-to-month,Yes,Yes,0.9039505297495107
False,False,Electronic check,Male,False,851.75,1,Yes,Month-to-month,False,10,Fiber optic,85.175,False,False,True,True,False,Yes,85.55,3247-ZVOUO,Fiber optic1Month-to-month,Yes,Yes,0.873511938160315
False,False,Mailed check,Female,False,45.15,0,Yes,Month-to-month,False,1,DSL,45.15,False,False,False,False,False,No,45.15,7252-NTGSS,DSL0Month-to-month,No,Yes,0.6172767506444742
False,True,Bank transfer (automatic),Female,False,1588.75,0,Yes,One year,True,20,DSL,79.4375,True,False,True,True,False,Yes,76.0,1389-WNUIB,DSL0One year,No,Yes,0.5158209301931632
True,True,Electronic check,Male,False,1566.75,0,Yes,Month-to-month,False,15,Fiber optic,104.45,True,False,True,False,False,Yes,99.7,6215-NQCPY,Fiber optic0Month-to-month,No,Yes,0.7983868126408198
True,False,Mailed check,Male,False,70.65,0,Yes,Month-to-month,True,1,Fiber optic,70.65,False,False,False,True,False,No,70.65,1122-JWTJW,Fiber optic0Month-to-month,Yes,Yes,0.8483951009427374
True,False,Electronic check,Female,True,1111.85,0,Yes,Month-to-month,False,15,Fiber optic,74.12333333333332,False,False,False,False,False,Yes,79.75,2154-KVJFF,Fiber optic0Month-to-month,Yes,Yes,0.7751300049134444
False,False,Mailed check,Female,False,35.05,0,No,Month-to-month,False,1,DSL,35.05,False,False,True,False,False,No phone service,35.05,3751-KTZEL,DSL0Month-to-month,Yes,Yes,0.7451101478717509
True,False,Bank transfer (automatic),Male,False,1345.55,1,Yes,Month-to-month,False,15,Fiber optic,89.70333333333333,False,False,True,True,False,Yes,85.6,8519-IMDHU,Fiber optic1Month-to-month,Yes,Yes,0.8641422144277848
False,False,Mailed check,Female,False,2106.05,1,Yes,Month-to-month,False,49,DSL,42.98061224489796,False,False,False,False,False,No,43.8,1125-SNVCK,DSL1Month-to-month,No,Yes,0.7772853834538956
False,True,Bank transfer (automatic),Female,False,3211.9,0,Yes,Month-to-month,False,30,Fiber optic,107.06333333333333,True,True,True,False,False,Yes,106.4,1552-AAGRX,Fiber optic0Month-to-month,No,Yes,0.5033864845075985
True,True,Electronic check,Male,False,86.05,1,Yes,Month-to-month,False,1,Fiber optic,86.05,False,False,False,True,False,Yes,86.05,4826-XTSOH,Fiber optic1Month-to-month,Yes,Yes,0.9489991838339378
True,True,Electronic check,Female,True,6283.3,0,Yes,Month-to-month,True,62,Fiber optic,101.34354838709677,False,False,True,True,True,No,100.15,0596-BQCEQ,Fiber optic0Month-to-month,Yes,Yes,0.5826423971327719
True,False,Electronic check,Male,True,408.5,1,Yes,Month-to-month,False,5,Fiber optic,81.7,False,False,True,False,False,No,85.55,4395-PZMSN,Fiber optic1Month-to-month,No,Yes,0.916275566642815
True,True,Electronic check,Female,False,3756.45,0,Yes,Month-to-month,True,35,Fiber optic,107.32714285714285,True,True,True,True,True,No,106.9,9137-UIYPG,Fiber optic0Month-to-month,No,Yes,0.5395959031675666
True,True,Electronic check,Male,False,1392.25,1,Yes,Month-to-month,False,15,Fiber optic,92.81666666666666,True,False,False,True,True,Yes,96.5,5937-EORGB,Fiber optic1Month-to-month,No,Yes,0.7617552226975952
True,True,Electronic check,Female,False,6914.95,0,Yes,Month-to-month,False,65,Fiber optic,106.38384615384615,True,False,True,True,True,Yes,105.05,5055-MGMGF,Fiber optic0Month-to-month,No,Yes,0.5141963122319375
True,False,Electronic check,Male,False,74.95,0,Yes,Month-to-month,False,1,Fiber optic,74.95,False,False,False,False,False,Yes,74.95,1157-BQCUW,Fiber optic0Month-to-month,Yes,Yes,0.9292735281555615
False,True,Electronic check,Male,False,178.1,0,Yes,Month-to-month,False,2,Fiber optic,89.05,False,False,True,False,True,No,94.95,5349-IECLD,Fiber optic0Month-to-month,Yes,Yes,0.9304866015899648
True,False,Electronic check,Male,False,56.35,0,No,Month-to-month,False,2,DSL,28.175,False,False,False,False,False,No phone service,25.05,0746-JTRFU,DSL0Month-to-month,Yes,Yes,0.8029138267927485
False,False,Electronic check,Female,True,3725.5,1,Yes,Month-to-month,False,67,DSL,55.6044776119403,False,False,False,False,False,Yes,54.9,7872-RDDLZ,DSL1Month-to-month,No,Yes,0.6196022556088108
True,False,Electronic check,Male,True,973.45,0,Yes,Month-to-month,False,13,Fiber optic,74.88076923076923,False,False,False,False,True,No,79.8,5364-EVNIB,Fiber optic0Month-to-month,Yes,Yes,0.7321202915520165
True,False,Mailed check,Male,False,4063.0,0,Yes,Month-to-month,False,44,Fiber optic,92.3409090909091,False,False,True,False,True,Yes,90.4,8782-LKFPK,Fiber optic0Month-to-month,No,Yes,0.5216716204408718
True,True,Bank transfer (automatic),Male,True,3270.25,1,Yes,Month-to-month,False,33,Fiber optic,99.09848484848484,False,False,True,True,False,Yes,100.6,1932-UEDCX,Fiber optic1Month-to-month,No,Yes,0.7401866711332343
True,False,Electronic check,Female,False,283.95,0,Yes,Month-to-month,False,5,DSL,56.79,True,False,False,False,False,Yes,53.8,7129-ACFOG,DSL0Month-to-month,No,Yes,0.7339272798035662
True,False,Electronic check,Male,False,69.85,0,Yes,Month-to-month,False,1,Fiber optic,69.85,False,False,False,False,False,No,69.85,4603-JANFB,Fiber optic0Month-to-month,Yes,Yes,0.8978009554357835
True,True,Electronic check,Female,False,3810.55,0,Yes,Month-to-month,False,37,Fiber optic,102.98783783783784,False,False,True,False,True,Yes,100.05,1666-JXLKU,Fiber optic0Month-to-month,No,Yes,0.8061916194947711
True,True,Mailed check,Female,False,415.55,1,Yes,Month-to-month,False,5,Fiber optic,83.11,False,False,False,False,True,No,84.85,6060-DRTNL,Fiber optic1Month-to-month,Yes,Yes,0.8479074706363704
False,True,Bank transfer (automatic),Male,False,1743.9,1,Yes,Month-to-month,False,18,Fiber optic,96.88333333333334,False,True,False,False,True,Yes,93.9,7268-IGMFD,Fiber optic1Month-to-month,No,Yes,0.6838726781866434
True,False,Electronic check,Male,True,1451.9,0,Yes,Month-to-month,False,18,Fiber optic,80.66111111111111,False,False,False,False,False,Yes,80.65,8854-CCVSQ,Fiber optic0Month-to-month,Yes,Yes,0.7393514686078837
False,False,Electronic check,Male,False,273.4,1,Yes,Month-to-month,False,4,Fiber optic,68.35,True,False,False,False,False,No,75.35,0221-WMXNQ,Fiber optic1Month-to-month,No,Yes,0.7216649764778011
True,False,Electronic check,Male,False,1036.75,1,Yes,Month-to-month,False,14,Fiber optic,74.05357142857143,False,False,False,False,False,Yes,74.95,9685-WKZGT,Fiber optic1Month-to-month,Yes,Yes,0.8598106780085689
True,True,Electronic check,Male,True,1253.9,0,Yes,Month-to-month,False,12,Fiber optic,104.49166666666667,False,False,True,False,True,Yes,106.7,2027-FECZV,Fiber optic0Month-to-month,Yes,Yes,0.9309610277566646
True,True,Electronic check,Male,False,497.6,1,Yes,Month-to-month,False,6,Fiber optic,82.93333333333334,False,False,False,False,False,No,79.7,6229-LSCKB,Fiber optic1Month-to-month,No,Yes,0.9020205716704365
True,False,Electronic check,Female,False,1816.75,0,Yes,Month-to-month,True,22,Fiber optic,82.57954545454545,False,False,True,False,False,Yes,84.75,5934-RMPOV,Fiber optic0Month-to-month,No,Yes,0.7511951046749927
True,True,Electronic check,Male,False,4222.95,0,Yes,Month-to-month,False,42,Fiber optic,100.54642857142856,False,True,True,False,False,Yes,100.3,2800-QQUSO,Fiber optic0Month-to-month,No,Yes,0.6873243995945343
True,False,Electronic check,Female,False,70.25,0,Yes,Month-to-month,False,1,Fiber optic,70.25,False,False,False,False,False,No,70.25,3244-DCJWY,Fiber optic0Month-to-month,Yes,Yes,0.9042843394106164
True,False,Electronic check,Male,False,144.0,0,Yes,Month-to-month,False,2,Fiber optic,72.0,False,False,False,False,False,No,70.3,9717-QEBGU,Fiber optic0Month-to-month,No,Yes,0.8870888469578847
True,True,Electronic check,Female,False,1564.4,0,Yes,Month-to-month,False,19,Fiber optic,82.33684210526316,False,False,False,True,False,Yes,86.85,0168-XZKBB,Fiber optic0Month-to-month,No,Yes,0.80286230454438
True,False,Mailed check,Female,True,53.55,0,Yes,Month-to-month,False,1,DSL,53.55,True,False,False,True,False,No,53.55,9108-EJFJP,DSL0Month-to-month,No,Yes,0.6145417097618483
True,True,Electronic check,Female,True,6840.95,0,Yes,One year,True,62,Fiber optic,110.33790322580644,False,True,True,True,True,Yes,110.8,2272-JKMSI,Fiber optic0One year,No,Yes,0.6103307451535862
True,False,Electronic check,Male,False,724.65,0,Yes,Month-to-month,False,9,Fiber optic,80.51666666666667,False,False,False,False,False,Yes,75.85,7354-OIJLX,Fiber optic0Month-to-month,No,Yes,0.8209817683844447
True,True,Bank transfer (automatic),Male,False,1588.25,0,Yes,One year,False,17,Fiber optic,93.42647058823529,False,False,True,True,True,No,96.65,2085-BOJKI,Fiber optic0One year,No,Yes,0.6094843262207176
True,True,Electronic check,Male,False,197.7,0,Yes,Month-to-month,False,2,Fiber optic,98.85,False,False,True,False,True,No,95.85,0754-UKWQP,Fiber optic0Month-to-month,Yes,Yes,0.9562279475255797
True,False,Electronic check,Female,False,450.9,1,Yes,Month-to-month,False,6,Fiber optic,75.14999999999999,True,False,False,False,False,No,74.1,1658-TJVOA,Fiber optic1Month-to-month,No,Yes,0.8778858756354273
True,False,Credit card (automatic),Male,False,1205.5,0,Yes,Month-to-month,False,16,Fiber optic,75.34375,False,False,False,False,False,No,69.95,6692-YQHXC,Fiber optic0Month-to-month,No,Yes,0.5931225965492654
False,False,Mailed check,Male,False,20.5,0,Yes,Month-to-month,False,1,No,20.5,False,False,False,False,False,No,20.5,4745-LSPLO,No0Month-to-month,Yes,Yes,0.5551383346184022
True,False,Mailed check,Female,False,1835.3,1,Yes,Month-to-month,False,23,Fiber optic,79.79565217391304,False,False,False,False,True,Yes,79.35,2070-XYMFH,Fiber optic1Month-to-month,No,Yes,0.7807842543676927
False,True,Bank transfer (automatic),Male,False,445.95,0,Yes,Month-to-month,False,7,DSL,63.707142857142856,False,True,False,False,True,No,64.3,7319-VENRZ,DSL0Month-to-month,No,Yes,0.5339055671746228
False,True,Mailed check,Male,False,575.45,0,Yes,Month-to-month,True,6,Fiber optic,95.90833333333335,False,False,True,False,True,No,94.5,6101-IMRMM,Fiber optic0Month-to-month,Yes,Yes,0.8361619461436045
True,True,Electronic check,Male,False,453.4,0,Yes,Month-to-month,False,5,Fiber optic,90.67999999999999,False,True,True,False,False,No,96.1,0306-JAELE,Fiber optic0Month-to-month,Yes,Yes,0.8609439702818146
True,False,Electronic check,Male,False,318.9,0,Yes,Month-to-month,False,4,Fiber optic,79.725,False,False,False,False,False,Yes,76.05,8443-ZRDBZ,Fiber optic0Month-to-month,Yes,Yes,0.8965913920544757
True,False,Electronic check,Male,False,162.45,0,Yes,Month-to-month,False,2,Fiber optic,81.225,False,False,False,False,False,Yes,76.5,0637-KVDLV,Fiber optic0Month-to-month,Yes,Yes,0.9209867386081549
True,False,Credit card (automatic),Male,False,732.5,1,Yes,Month-to-month,False,9,Fiber optic,81.38888888888889,False,False,True,False,False,Yes,84.4,5357-TZHPP,Fiber optic1Month-to-month,Yes,Yes,0.8958364818985746
True,True,Electronic check,Male,True,2440.15,1,Yes,Month-to-month,False,24,Fiber optic,101.67291666666667,False,False,True,False,False,Yes,101.25,4597-NUCQV,Fiber optic1Month-to-month,Yes,Yes,0.8972994608583127
True,False,Electronic check,Female,False,369.25,0,Yes,One year,False,7,DSL,52.75,True,False,True,False,False,No,59.1,7629-WIXZF,DSL0One year,No,Yes,0.5442686793503758
True,True,Electronic check,Male,False,79.05,0,Yes,Month-to-month,False,1,Fiber optic,79.05,False,False,False,False,False,No,79.05,5960-WPXQM,Fiber optic0Month-to-month,Yes,Yes,0.9450282756777773
True,False,Mailed check,Female,False,69.4,0,Yes,Month-to-month,False,1,Fiber optic,69.4,False,False,False,True,False,No,69.4,7908-QCBCA,Fiber optic0Month-to-month,Yes,Yes,0.8585661345200527
True,False,Bank transfer (automatic),Female,False,1916.2,0,Yes,Month-to-month,True,20,Fiber optic,95.81,False,True,True,True,True,Yes,95.5,0564-MUUQK,Fiber optic0Month-to-month,No,Yes,0.6097216742252191
True,False,Electronic check,Female,True,3532.85,0,Yes,Month-to-month,True,37,Fiber optic,95.48243243243243,False,False,True,True,True,Yes,95.15,5982-FPVQN,Fiber optic0Month-to-month,No,Yes,0.6979717354899211
True,True,Credit card (automatic),Female,False,2697.4,0,Yes,Month-to-month,True,31,Fiber optic,87.01290322580645,False,False,False,False,False,Yes,86.55,4911-BANWH,Fiber optic0Month-to-month,Yes,Yes,0.6397330848546825
True,True,Electronic check,Male,True,3645.75,0,Yes,Month-to-month,False,41,Fiber optic,88.92073170731707,False,False,False,False,False,Yes,89.2,9053-EJUNL,Fiber optic0Month-to-month,No,Yes,0.7044147710953582
True,True,Electronic check,Male,False,1515.1,0,Yes,Month-to-month,True,17,Fiber optic,89.12352941176471,False,False,True,True,False,Yes,92.55,6100-QQHEB,Fiber optic0Month-to-month,Yes,Yes,0.840335155180685
True,True,Electronic check,Female,False,576.65,0,Yes,Month-to-month,False,7,Fiber optic,82.37857142857142,False,False,False,True,False,No,81.1,5445-UTODQ,Fiber optic0Month-to-month,Yes,Yes,0.8922673254915856
False,False,Electronic check,Male,False,217.45,0,Yes,Month-to-month,False,3,Fiber optic,72.48333333333333,False,False,False,False,False,Yes,74.5,7823-JSOAG,Fiber optic0Month-to-month,No,Yes,0.8897743487407584
True,True,Electronic check,Male,False,90.35,0,No,Month-to-month,False,2,DSL,45.175,False,False,True,False,True,No phone service,49.25,8348-HFYIV,DSL0Month-to-month,Yes,Yes,0.9456386848833196
True,True,Bank transfer (automatic),Male,False,2661.1,0,Yes,One year,True,35,DSL,76.03142857142856,False,True,True,True,False,Yes,73.45,2577-GVSIL,DSL0One year,No,Yes,0.6497191442027201
True,False,Credit card (automatic),Male,True,1424.5,0,Yes,Month-to-month,False,19,Fiber optic,74.97368421052632,False,False,False,False,False,No,73.85,8496-EJAUI,Fiber optic0Month-to-month,Yes,Yes,0.6194082151655032
True,False,Electronic check,Female,False,1001.2,0,Yes,Month-to-month,False,12,Fiber optic,83.43333333333334,True,False,False,False,False,Yes,79.8,8104-OSKWT,Fiber optic0Month-to-month,No,Yes,0.6777615032151326
True,False,Electronic check,Male,False,1442.0,1,Yes,Month-to-month,False,29,DSL,49.724137931034484,False,False,False,True,False,Yes,51.6,4109-CYRBD,DSL1Month-to-month,No,Yes,0.6149468989042098
True,False,Electronic check,Male,False,704.3,0,Yes,Month-to-month,False,9,Fiber optic,78.25555555555555,False,False,False,False,True,No,73.8,6339-YPSAH,Fiber optic0Month-to-month,No,Yes,0.7818669762491695
False,False,Electronic check,Female,False,91.4,0,Yes,Month-to-month,False,4,No,22.85,False,False,False,True,False,No,20.15,6469-QJKZW,No0Month-to-month,No,Yes,0.5242321886439746
True,True,Electronic check,Female,True,6010.05,0,Yes,Month-to-month,True,61,Fiber optic,98.52540983606558,False,False,True,True,False,Yes,99.15,0310-MVLET,Fiber optic0Month-to-month,Yes,Yes,0.6455473891440959
True,True,Electronic check,Female,False,5440.9,0,Yes,Month-to-month,False,54,Fiber optic,100.7574074074074,False,True,True,False,False,Yes,100.1,5515-AKOAJ,Fiber optic0Month-to-month,Yes,Yes,0.5147929034951026
True,False,Electronic check,Male,False,2576.2,0,Yes,Month-to-month,False,35,Fiber optic,73.60571428571428,False,False,False,True,False,Yes,75.2,9821-POOTN,Fiber optic0Month-to-month,Yes,Yes,0.7112821465969891
True,False,Electronic check,Female,False,85.0,0,Yes,Month-to-month,False,1,Fiber optic,85.0,False,False,True,False,False,Yes,85.0,9282-IZGQK,Fiber optic0Month-to-month,Yes,Yes,0.9433768080440508
True,True,Electronic check,Female,False,1131.2,1,Yes,Month-to-month,False,11,Fiber optic,102.83636363636364,False,False,True,True,True,Yes,99.55,2012-NWRPA,Fiber optic1Month-to-month,Yes,Yes,0.9622129621327418
True,True,Electronic check,Female,False,1301.0,0,Yes,Month-to-month,True,14,Fiber optic,92.92857142857143,False,True,False,True,False,Yes,91.65,6692-UDPJC,Fiber optic0Month-to-month,Yes,Yes,0.7212090398332565
True,False,Electronic check,Male,False,228.4,0,Yes,Month-to-month,False,3,Fiber optic,76.13333333333334,False,False,False,False,False,Yes,76.95,5835-BEQEU,Fiber optic0Month-to-month,Yes,Yes,0.908145624226562
True,True,Electronic check,Female,False,470.95,0,Yes,Month-to-month,True,5,Fiber optic,94.19,False,True,False,True,False,No,85.75,4439-JMPMT,Fiber optic0Month-to-month,Yes,Yes,0.86342348276069
False,False,Bank transfer (automatic),Male,False,19.75,0,Yes,Month-to-month,False,1,No,19.75,False,False,False,False,False,No,19.75,3717-OFRTN,No0Month-to-month,No,Yes,0.6186997732183996
True,True,Electronic check,Male,True,334.65,1,Yes,Month-to-month,False,3,Fiber optic,111.55,False,False,True,True,True,Yes,105.9,1400-MMYXY,Fiber optic1Month-to-month,Yes,Yes,0.9784574171222941
True,True,Credit card (automatic),Male,False,3019.25,1,Yes,Month-to-month,False,32,Fiber optic,94.3515625,False,False,True,False,False,Yes,96.15,5959-BELXA,Fiber optic1Month-to-month,Yes,Yes,0.7514223055811174
True,True,Electronic check,Female,False,573.3,0,Yes,Month-to-month,False,6,Fiber optic,95.55,False,False,True,False,False,No,89.5,2990-HWIML,Fiber optic0Month-to-month,Yes,Yes,0.9232463521097863
False,True,Electronic check,Male,False,4254.85,0,Yes,Month-to-month,True,49,Fiber optic,86.83367346938776,False,False,False,True,False,Yes,84.5,6172-FECYY,Fiber optic0Month-to-month,Yes,Yes,0.6164837860149526
True,True,Electronic check,Male,True,2415.95,0,Yes,Month-to-month,False,22,Fiber optic,109.81590909090909,False,False,True,False,False,Yes,100.65,7392-YYPYJ,Fiber optic0Month-to-month,No,Yes,0.8111444407746239
True,False,Mailed check,Male,False,24.05,0,Yes,Month-to-month,False,1,No,24.05,False,False,False,False,False,Yes,24.05,2565-JSLRY,No0Month-to-month,Yes,Yes,0.6135390251091181
